gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id	gene_source	gene_biotype	transcript_source	transcript_biotype	tag	gene_name	transcript_name
DDB_G0287249	5	101	1635	1535	ensembl	transcript	NA	NA	EAL63826	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287215	5	3070	4182	1113	ensembl	transcript	NA	NA	EAL63809	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287217	5	5282	8716	3435	ensembl	transcript	NA	NA	EAL63810	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287219	5	8994	9773	780	ensembl	transcript	NA	NA	EAL63811	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287221	5	10149	15933	5785	ensembl	transcript	NA	NA	EAL63812	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287245	5	16972	17304	333	ensembl	transcript	NA	NA	EAL63824	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287223	5	18011	18202	192	ensembl	transcript	NA	NA	EAL63813	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287251	5	19093	19836	744	ensembl	transcript	NA	NA	EAL63827	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287225	5	21182	23287	2106	ensembl	transcript	NA	NA	EAL63814	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287227	5	23737	24143	407	ensembl	transcript	NA	NA	EAL63815	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	trxE	trxE-1
DDB_G0287229	5	24322	26298	1977	ensembl	transcript	NA	NA	EDR41048	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	chdh	chdh-1
DDB_G0287231	5	28270	31440	3171	ensembl	transcript	NA	NA	EAL63817	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	manF	manF-1
DDB_G0287233	5	32102	32728	627	ensembl	transcript	NA	NA	EAL63818	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	spoT	spoT-1
DDB_G0287253	5	33457	34452	996	ensembl	transcript	NA	NA	EAL63828	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gemin2	gemin2-1
DDB_G0287213	5	34540	35400	861	ensembl	transcript	NA	NA	EAL63808	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rcdJJ	rcdJJ-1
DDB_G0287235	5	35600	40649	5050	ensembl	transcript	NA	NA	EAL63819	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295233	5	40886	40958	73	ensembl	transcript	NA	NA	DDB_G0295233-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Lys-UUU-16	tRNA-Lys-UUU-16
DDB_G0287211	5	41773	42591	819	ensembl	transcript	NA	NA	EAL63807	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rab11B	rab11B-1
DDB_G0287255	5	44049	47251	3203	ensembl	transcript	NA	NA	EAL63829	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gcvP	gcvP-1
DDB_G0287269	5	47854	49326	1473	ensembl	transcript	NA	NA	EAL63836	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ccbl	ccbl-1
DDB_G0287257	5	49910	51750	1841	ensembl	transcript	NA	NA	EAL63830	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287239	5	52532	53749	1218	ensembl	transcript	NA	NA	EAL63821	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287259	5	54882	57146	2265	ensembl	transcript	NA	NA	EAL63831	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cdh1	cdh1-1
DDB_G0287241	5	58745	59872	1128	ensembl	transcript	NA	NA	EAL63822	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287243	5	60363	61526	1164	ensembl	transcript	NA	NA	EAL63823	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287261	5	61689	63845	2157	ensembl	transcript	NA	NA	EAL63832	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gphn	gphn-1
DDB_G0287263	5	64505	64829	325	ensembl	transcript	NA	NA	EAL63833	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287265	5	65084	67106	2023	ensembl	transcript	NA	NA	EAL63834	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287267	5	67613	69799	2187	ensembl	transcript	NA	NA	EAL63835	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287273	5	72820	74155	1336	ensembl	transcript	NA	NA	EAL63798	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	wdr5	wdr5-1
DDB_G0287287	5	74321	76791	2471	ensembl	transcript	NA	NA	EAL63805	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287275	5	76714	82107	5394	ensembl	transcript	NA	NA	EAL63799	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287277	5	82214	83227	1014	ensembl	transcript	NA	NA	EAL63800	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287279	5	83567	83895	329	ensembl	transcript	NA	NA	EAL63801	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287281	5	84160	85529	1370	ensembl	transcript	NA	NA	EAL63802	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287289	5	86247	90903	4657	ensembl	transcript	NA	NA	EAL63806	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287283	5	91412	91564	153	ensembl	transcript	NA	NA	EAL63803	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287271	5	91906	93854	1949	ensembl	transcript	NA	NA	EAL63797	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gol	gol-1
DDB_G0287299	5	94597	95862	1266	ensembl	transcript	NA	NA	EAL63717	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287423	5	96074	97686	1613	ensembl	transcript	NA	NA	EAL63779	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287425	5	98175	99777	1603	ensembl	transcript	NA	NA	EAL63780	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287301	5	100675	104539	3865	ensembl	transcript	NA	NA	EAL63718	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287303	5	104846	106843	1998	ensembl	transcript	NA	NA	EAL63719	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287427	5	107640	108752	1113	ensembl	transcript	NA	NA	EAL63781	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287429	5	109242	110242	1001	ensembl	transcript	NA	NA	EAL63782	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287305	5	110292	110834	543	ensembl	transcript	NA	NA	EAL63720	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287307	5	111192	112022	831	ensembl	transcript	NA	NA	EAL63721	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gtf2e2	gtf2e2-1
DDB_G0287309	5	112586	113185	600	ensembl	transcript	NA	NA	EAL63722	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287311	5	113384	113719	336	ensembl	transcript	NA	NA	EAL63723	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287313	5	114376	116400	2025	ensembl	transcript	NA	NA	EAL63724	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287431	5	116788	118631	1844	ensembl	transcript	NA	NA	EAL63783	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287433	5	118782	119003	222	ensembl	transcript	NA	NA	EAL63784	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287315	5	120470	125232	4763	ensembl	transcript	NA	NA	EAL63725	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287317	5	125370	127208	1839	ensembl	transcript	NA	NA	EAL63726	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287435	5	128115	128408	294	ensembl	transcript	NA	NA	EAL63785	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287319	5	129877	130923	1047	ensembl	transcript	NA	NA	EAL63727	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287321	5	131270	131668	399	ensembl	transcript	NA	NA	EAL63728	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287437	5	131874	132648	775	ensembl	transcript	NA	NA	EAL63786	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287323	5	133013	134305	1293	ensembl	transcript	NA	NA	EAL63729	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287297	5	134806	136581	1776	ensembl	transcript	NA	NA	EAL63716	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	p80	p80-1
DDB_G0287325	5	137312	141128	3817	ensembl	transcript	NA	NA	EAL63730	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287327	5	141257	143280	2024	ensembl	transcript	NA	NA	EAL63731	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	prmt5	prmt5-1
DDB_G0287329	5	143681	144010	330	ensembl	transcript	NA	NA	EAL63732	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287331	5	144715	146939	2225	ensembl	transcript	NA	NA	EAL63733	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287333	5	147100	148019	920	ensembl	transcript	NA	NA	EAL63734	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	eIF3s1	eIF3s1-1
DDB_G0287335	5	148219	148494	276	ensembl	transcript	NA	NA	EAL63735	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287439	5	148729	149720	992	ensembl	transcript	NA	NA	EAL63787	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287337	5	150447	153588	3142	ensembl	transcript	NA	NA	EAL63736	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	taf5	taf5-1
DDB_G0287339	5	154225	156434	2210	ensembl	transcript	NA	NA	EAL63737	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287341	5	157067	158037	971	ensembl	transcript	NA	NA	EAL63738	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287343	5	158259	159262	1004	ensembl	transcript	NA	NA	EAL63739	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287345	5	159445	160052	608	ensembl	transcript	NA	NA	EAL63740	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ankrd39	ankrd39-1
DDB_G0287441	5	160889	162182	1294	ensembl	transcript	NA	NA	EEU04072	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287347	5	162247	164151	1905	ensembl	transcript	NA	NA	EAL63741	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287349	5	164220	164858	639	ensembl	transcript	NA	NA	EAL63742	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287351	5	165026	169507	4482	ensembl	transcript	NA	NA	EAL63743	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dhx37	dhx37-1
DDB_G0287353	5	169845	171686	1842	ensembl	transcript	NA	NA	EAL63744	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	fdxr	fdxr-1
DDB_G0287355	5	172169	172294	126	ensembl	transcript	NA	NA	EAL63745	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287357	5	172540	174823	2284	ensembl	transcript	NA	NA	EAL63746	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287359	5	175065	176646	1582	ensembl	transcript	NA	NA	EAL63747	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287445	5	177577	180699	3123	ensembl	transcript	NA	NA	EAL63790	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287417	5	181547	183381	1835	ensembl	transcript	NA	NA	EAL63776	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287361	5	183547	185657	2111	ensembl	transcript	NA	NA	EAL63748	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ddx41	ddx41-1
DDB_G0287447	5	185922	187515	1594	ensembl	transcript	NA	NA	EDR41046	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295689	5	188514	189365	852	ensembl	transcript	NA	NA	EDR41047	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287449	5	189973	191154	1182	ensembl	transcript	NA	NA	EAL63792	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287293	5	191929	192312	384	ensembl	transcript	NA	NA	EAL63714	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gerA	gerA-1
DDB_G0287363	5	192610	198559	5950	ensembl	transcript	NA	NA	EAL63749	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	sibA	sibA-1
DDB_G0287365	5	199757	203056	3300	ensembl	transcript	NA	NA	EAL63750	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287367	5	204023	205085	1063	ensembl	transcript	NA	NA	EAL63751	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287369	5	205200	206160	961	ensembl	transcript	NA	NA	EAL63752	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287371	5	206705	209270	2566	ensembl	transcript	NA	NA	EAL63753	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ada	ada-1
DDB_G0287457	5	209576	211979	2404	ensembl	transcript	NA	NA	EAL63796	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287295	5	212611	216183	3573	ensembl	transcript	NA	NA	EAL63715	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	forC	forC-1
DDB_G0287373	5	217435	218716	1282	ensembl	transcript	NA	NA	EAL63754	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287375	5	219071	222043	2973	ensembl	transcript	NA	NA	EAL63755	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287291	5	222824	228533	5710	ensembl	transcript	NA	NA	EAL63713	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	abpD	abpD-1
DDB_G0287451	5	228853	229837	985	ensembl	transcript	NA	NA	EAL63793	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287377	5	230145	232443	2299	ensembl	transcript	NA	NA	EAL63756	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mccA	mccA-1
DDB_G0287379	5	233763	237245	3483	ensembl	transcript	NA	NA	EAL63757	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287381	5	237838	238680	843	ensembl	transcript	NA	NA	EAL63758	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287383	5	239046	239555	510	ensembl	transcript	NA	NA	EAL63759	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287385	5	239982	241528	1547	ensembl	transcript	NA	NA	EAL63760	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287387	5	241597	242555	959	ensembl	transcript	NA	NA	EAL63761	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287389	5	243540	245846	2307	ensembl	transcript	NA	NA	EAL63762	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287391	5	246455	247332	878	ensembl	transcript	NA	NA	EAL63763	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ranbp1	ranbp1-1
DDB_G0287393	5	247623	250277	2655	ensembl	transcript	NA	NA	EAL63764	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mlh1	mlh1-1
DDB_G0287395	5	250770	251747	978	ensembl	transcript	NA	NA	EAL63765	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287397	5	251848	253973	2126	ensembl	transcript	NA	NA	EAL63766	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295297	5	254727	254799	73	ensembl	transcript	NA	NA	DDB_G0295297-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Ala-AGC-10	tRNA-Ala-AGC-10
DDB_G0287399	5	255717	257558	1842	ensembl	transcript	NA	NA	EAL63767	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287401	5	257909	259024	1116	ensembl	transcript	NA	NA	EAL63768	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tmem164	tmem164-1
DDB_G0287403	5	259377	259921	545	ensembl	transcript	NA	NA	EAL63769	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287419	5	260013	260211	199	ensembl	transcript	NA	NA	EAL63777	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287405	5	260619	262444	1826	ensembl	transcript	NA	NA	EAL63770	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287407	5	263392	268500	5109	ensembl	transcript	NA	NA	EAL63771	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295295	5	268971	269043	73	ensembl	transcript	NA	NA	DDB_G0295295-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Met-CAU-15	tRNA-Met-CAU-15
DDB_G0287409	5	269267	270601	1335	ensembl	transcript	NA	NA	EAL63772	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287411	5	271707	274215	2509	ensembl	transcript	NA	NA	EAL63773	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287413	5	274270	274935	666	ensembl	transcript	NA	NA	EAL63774	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287415	5	275303	278445	3143	ensembl	transcript	NA	NA	EAL63775	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295293	5	278611	278683	73	ensembl	transcript	NA	NA	DDB_G0295293-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Ile-AAU-11	tRNA-Ile-AAU-11
DDB_G0287421	5	278825	279385	561	ensembl	transcript	NA	NA	EAL63778	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287453	5	279785	280768	984	ensembl	transcript	NA	NA	EAL63794	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287455	5	282346	284011	1666	ensembl	transcript	NA	NA	EAL63795	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295235	5	284121	284191	71	ensembl	transcript	NA	NA	DDB_G0295235-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Gly-GCC-12	tRNA-Gly-GCC-12
DDB_G0287461	5	284599	288928	4330	ensembl	transcript	NA	NA	EAL63696	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	abcG3	abcG3-1
DDB_G0287463	5	290618	291886	1269	ensembl	transcript	NA	NA	EAL63697	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287465	5	292797	294152	1356	ensembl	transcript	NA	NA	EAL63698	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287489	5	294648	295029	382	ensembl	transcript	NA	NA	EAL63710	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287467	5	295392	297778	2387	ensembl	transcript	NA	NA	EAL63699	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gluS	gluS-1
DDB_G0287469	5	298748	300499	1752	ensembl	transcript	NA	NA	EAL63700	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	glud1	glud1-1
DDB_G0287471	5	300793	302173	1381	ensembl	transcript	NA	NA	EAL63701	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295701	5	304647	305960	1314	ensembl	transcript	NA	NA	EAL63702	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287483	5	306749	308057	1309	ensembl	transcript	NA	NA	EAL63707	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cnrG	cnrG-1
DDB_G0287491	5	308656	310036	1381	ensembl	transcript	NA	NA	EAL63711	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287475	5	312971	313780	810	ensembl	transcript	NA	NA	EAL63703	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287477	5	314532	316475	1944	ensembl	transcript	NA	NA	EAL63704	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287459	5	318028	320988	2961	ensembl	transcript	NA	NA	EAL63695	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	secG	secG-1
DDB_G0287479	5	323189	325069	1881	ensembl	transcript	NA	NA	EAL63705	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287503	5	327483	329575	2093	ensembl	transcript	NA	NA	EAL63694	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287497	5	329850	333647	3798	ensembl	transcript	NA	NA	EAL63691	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nup133	nup133-1
DDB_G0287495	5	334067	334735	669	ensembl	transcript	NA	NA	EAL63690	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pyrK	pyrK-1
DDB_G0287499	5	334918	336042	1125	ensembl	transcript	NA	NA	EAL63692	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287501	5	336533	340327	3795	ensembl	transcript	NA	NA	EAL63693	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287509	5	341417	342545	1129	ensembl	transcript	NA	NA	EAL63654	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287511	5	343078	347016	3939	ensembl	transcript	NA	NA	EAL63655	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287513	5	349945	351613	1669	ensembl	transcript	NA	NA	EAL63656	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	jcdG	jcdG-1
DDB_G0287515	5	352517	354132	1616	ensembl	transcript	NA	NA	EAL63657	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tat	tat-1
DDB_G0287569	5	354336	359323	4988	ensembl	transcript	NA	NA	EAL63684	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	agl	agl-1
DDB_G0287517	5	360366	360944	579	ensembl	transcript	NA	NA	EAL63658	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287507	5	361279	361988	710	ensembl	transcript	NA	NA	EAL63653	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	limD1	limD1-1
DDB_G0287519	5	362168	363766	1599	ensembl	transcript	NA	NA	EAL63659	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287521	5	364712	365708	997	ensembl	transcript	NA	NA	EAL63660	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287523	5	365711	366226	516	ensembl	transcript	NA	NA	EAL63661	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287525	5	366594	366936	343	ensembl	transcript	NA	NA	EAL63662	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287527	5	367089	367767	679	ensembl	transcript	NA	NA	EAL63663	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0287571	5	367808	369553	1746	ensembl	transcript	NA	NA	EAL63685	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
